bar_place_id,bar_name,bar_vicinity,bar_lat,bar_lon,rank,stop_id,stop_code,stop_name,stop_lat,stop_lon,straight_line_m,walk_distance_m,walk_duration_s
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,"Konfederacka 4, Kraków",50.0499564,19.9265025,1,stop_957_333819,501-01,Rondo Grunwaldzkie,50.048567,19.930917,351,,
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,"Konfederacka 4, Kraków",50.0499564,19.9265025,2,stop_282_57529,522-02,Szwedzka,50.046744,19.925484,365,,
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,"Konfederacka 4, Kraków",50.0499564,19.9265025,3,stop_957_333829,501-02,Rondo Grunwaldzkie,50.048605,19.931155,365,,
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,"Konfederacka 4, Kraków",50.0499564,19.9265025,4,stop_282_57519,522-01,Szwedzka,50.046721,19.925299,370,,
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,"Konfederacka 4, Kraków",50.0499564,19.9265025,5,stop_214_31329,300-02,Komorowskiego,50.053384,19.921893,504,,
ChIJ-U-tcWpbFkcRlxQbZkFxgm0,Kraina Szeptów,"Izaaka 1, Kraków",50.0513226,19.9458788,1,stop_224_35949,819-04,Stradom,50.050842,19.942415,253,,
ChIJ-U-tcWpbFkcRlxQbZkFxgm0,Kraina Szeptów,"Izaaka 1, Kraków",50.0513226,19.9458788,2,stop_224_35939,819-03,Stradom,50.052258,19.942061,292,,
ChIJ-U-tcWpbFkcRlxQbZkFxgm0,Kraina Szeptów,"Izaaka 1, Kraków",50.0513226,19.9458788,3,stop_227_36229,815-02,Miodowa,50.05321,19.9489,301,,
ChIJ-U-tcWpbFkcRlxQbZkFxgm0,Kraina Szeptów,"Izaaka 1, Kraków",50.0513226,19.9458788,4,stop_224_35919,819-01,Stradom,50.05148,19.941337,325,,
ChIJ-U-tcWpbFkcRlxQbZkFxgm0,Kraina Szeptów,"Izaaka 1, Kraków",50.0513226,19.9458788,5,stop_227_36219,815-01,Miodowa,50.053886,19.948108,326,,
ChIJRbefLxJbFkcRyUvUDXsVJUk,Krakowska Koliba,"Sienna 11, Kraków",50.06063160000001,19.9403612,1,stop_222_35719,806-01,Poczta Główna,50.059797,19.942404,173,,
ChIJRbefLxJbFkcRyUvUDXsVJUk,Krakowska Koliba,"Sienna 11, Kraków",50.06063160000001,19.9403612,2,stop_222_35739,806-03,Poczta Główna,50.059339,19.941821,178,,
ChIJRbefLxJbFkcRyUvUDXsVJUk,Krakowska Koliba,"Sienna 11, Kraków",50.06063160000001,19.9403612,3,stop_222_35729,806-02,Poczta Główna,50.059205,19.942571,224,,
ChIJRbefLxJbFkcRyUvUDXsVJUk,Krakowska Koliba,"Sienna 11, Kraków",50.06063160000001,19.9403612,4,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,226,,
ChIJRbefLxJbFkcRyUvUDXsVJUk,Krakowska Koliba,"Sienna 11, Kraków",50.06063160000001,19.9403612,5,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,227,,
ChIJq2HqtxVbFkcRkPi0Ks4mAXo,Krakowski Kumpir,"Grzegórzecka 3/29, Kraków",50.05820540000001,19.9485663,1,stop_228_36329,808-02,Hala Targowa,50.058678,19.948657,53,,
ChIJq2HqtxVbFkcRkPi0Ks4mAXo,Krakowski Kumpir,"Grzegórzecka 3/29, Kraków",50.05820540000001,19.9485663,2,stop_228_36319,808-01,Hala Targowa,50.058639,19.948875,53,,
ChIJq2HqtxVbFkcRkPi0Ks4mAXo,Krakowski Kumpir,"Grzegórzecka 3/29, Kraków",50.05820540000001,19.9485663,3,stop_223_35839,807-03,Starowiślna,50.057227,19.946086,208,,
ChIJq2HqtxVbFkcRkPi0Ks4mAXo,Krakowski Kumpir,"Grzegórzecka 3/29, Kraków",50.05820540000001,19.9485663,4,stop_223_35849,807-04,Starowiślna,50.057262,19.946032,209,,
ChIJq2HqtxVbFkcRkPi0Ks4mAXo,Krakowski Kumpir,"Grzegórzecka 3/29, Kraków",50.05820540000001,19.9485663,5,stop_223_35829,807-02,Starowiślna,50.05689,19.945029,292,,
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,"Sławkowska 16, Kraków",50.0640826,19.9375907,1,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,249,,
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,"Sławkowska 16, Kraków",50.0640826,19.9375907,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,291,,
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,"Sławkowska 16, Kraków",50.0640826,19.9375907,3,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,303,,
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,"Sławkowska 16, Kraków",50.0640826,19.9375907,4,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,303,,
ChIJh0_JSw5bFkcRnInundgScgg,Krakowskie Zakąski Drink Bar & Garden,"Sławkowska 16, Kraków",50.0640826,19.9375907,5,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,359,,
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,"Lipowa 6F, Kraków",50.04746160000001,19.9629766,1,stop_321_115429,619-02,Zabłocie,50.049951,19.964216,291,,
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,"Lipowa 6F, Kraków",50.04746160000001,19.9629766,2,stop_321_115419,619-01,Zabłocie,50.0497,19.965148,293,,
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,"Lipowa 6F, Kraków",50.04746160000001,19.9629766,3,stop_316_94619,294-01,Klimeckiego,50.048976,19.967573,369,,
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,"Lipowa 6F, Kraków",50.04746160000001,19.9629766,4,stop_316_94629,294-02,Klimeckiego,50.049016,19.967621,374,,
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,"Lipowa 6F, Kraków",50.04746160000001,19.9629766,5,stop_278_57029,640-02,Plac Bohaterów Getta,50.046716,19.9551,569,,
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,"Rynek Główny 29, Kraków",50.0618696,19.9357173,1,stop_191_7719,,Teatr Bagatela,50.0631,19.932648,258,,
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,"Rynek Główny 29, Kraków",50.0618696,19.9357173,2,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,273,,
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,"Rynek Główny 29, Kraków",50.0618696,19.9357173,3,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,306,,
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,"Rynek Główny 29, Kraków",50.0618696,19.9357173,4,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,332,,
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,"Rynek Główny 29, Kraków",50.0618696,19.9357173,5,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,342,,
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,"Powiśle 12, Kraków",50.05513639999999,19.9332754,1,stop_216_31919,823-01,Jubilat,50.055498,19.928109,371,,
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,"Powiśle 12, Kraków",50.05513639999999,19.9332754,2,stop_219_32229,822-02,Filharmonia,50.058666,19.933001,393,,
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,"Powiśle 12, Kraków",50.05513639999999,19.9332754,3,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,435,,
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,"Powiśle 12, Kraków",50.05513639999999,19.9332754,4,stop_216_31929,823-02,Jubilat,50.054999,19.927052,445,,
ChIJZUnaBrZbFkcRvqtAxf5AYhk,Kroma Restauracja Śniadaniowa,"Powiśle 12, Kraków",50.05513639999999,19.9332754,5,stop_221_32529,818-02,Wawel,50.054344,19.939404,446,,
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,"Józefa Dietla 31, Kraków",50.0506944,19.9407188,1,stop_224_35919,819-01,Stradom,50.05148,19.941337,98,,
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,"Józefa Dietla 31, Kraków",50.0506944,19.9407188,2,stop_224_35949,819-04,Stradom,50.050842,19.942415,122,,
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,"Józefa Dietla 31, Kraków",50.0506944,19.9407188,3,stop_226_36119,872-01,Orzeszkowej,50.050631,19.938671,146,,
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,"Józefa Dietla 31, Kraków",50.0506944,19.9407188,4,stop_224_35929,819-02,Stradom,50.052086,19.941166,158,,
ChIJDfTsRP5bFkcRkbpFe7TSjbQ,Kropka Kraków,"Józefa Dietla 31, Kraków",50.0506944,19.9407188,5,stop_226_36129,872-02,Orzeszkowej,50.050546,19.938251,177,,
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,"Królewska 88, Kraków",50.0729289,19.9147809,1,stop_195_8429,,Biprostal,50.07309,19.915045,26,,
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,"Królewska 88, Kraków",50.0729289,19.9147809,2,stop_195_8419,,Biprostal,50.072862,19.916075,93,,
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,"Królewska 88, Kraków",50.0729289,19.9147809,3,stop_1554_380819,,UKEN,50.074123,19.910791,314,,
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,"Królewska 88, Kraków",50.0729289,19.9147809,4,stop_194_8329,,Urzędnicza,50.071957,19.91925,337,,
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,"Królewska 88, Kraków",50.0729289,19.9147809,5,stop_1554_380829,,UKEN,50.07426,19.909991,373,,
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,"Kornela Makuszyńskiego 22, Kraków",50.08968609999999,20.0441698,1,stop_330_254319,121-01,Wańkowicza,50.086978,20.04756,386,,
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,"Kornela Makuszyńskiego 22, Kraków",50.08968609999999,20.0441698,2,stop_330_254329,121-02,Wańkowicza,50.086937,20.047608,392,,
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,"Kornela Makuszyńskiego 22, Kraków",50.08968609999999,20.0441698,3,stop_571_303719,120-01,Cienista,50.08539,20.03852,625,,
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,"Kornela Makuszyńskiego 22, Kraków",50.08968609999999,20.0441698,4,stop_571_303729,120-02,Cienista,50.08492,20.03772,702,,
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,"Kornela Makuszyńskiego 22, Kraków",50.08968609999999,20.0441698,5,stop_257_43529,123-02,Darwina,50.089452,20.058994,1058,,
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,"Karmelicka 31, Kraków",50.0665066,19.9297107,1,stop_4_8,,Stefana Batorego,50.066586,19.929432,22,,
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,"Karmelicka 31, Kraków",50.0665066,19.9297107,2,stop_4_9,,Stefana Batorego,50.067023,19.928837,85,,
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,"Karmelicka 31, Kraków",50.0665066,19.9297107,3,stop_193_7919,,Plac Inwalidów,50.068728,19.926981,315,,
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,"Karmelicka 31, Kraków",50.0665066,19.9297107,4,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,368,,
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,"Karmelicka 31, Kraków",50.0665066,19.9297107,5,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,398,,
ChIJJxefxRJbFkcRnVT5R70sv54,La Campana,"Kanonicza 7, Kraków",50.0570175,19.93728309999999,1,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,234,,
ChIJJxefxRJbFkcRnVT5R70sv54,La Campana,"Kanonicza 7, Kraków",50.0570175,19.93728309999999,2,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,244,,
ChIJJxefxRJbFkcRnVT5R70sv54,La Campana,"Kanonicza 7, Kraków",50.0570175,19.93728309999999,3,stop_1102_347029,817-02,św. Gertrudy,50.058486,19.940838,302,,
ChIJJxefxRJbFkcRnVT5R70sv54,La Campana,"Kanonicza 7, Kraków",50.0570175,19.93728309999999,4,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,319,,
ChIJJxefxRJbFkcRnVT5R70sv54,La Campana,"Kanonicza 7, Kraków",50.0570175,19.93728309999999,5,stop_221_32519,818-01,Wawel,50.05449,19.93963,327,,
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,"Sławkowska 26, Kraków",50.065,19.9383333,1,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,138,,
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,"Sławkowska 26, Kraków",50.065,19.9383333,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,177,,
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,"Sławkowska 26, Kraków",50.065,19.9383333,3,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,190,,
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,"Sławkowska 26, Kraków",50.065,19.9383333,4,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,379,,
ChIJX3tXuA9bFkcR8P_E-ORn-Uk,La Casa del Habano Krakow,"Sławkowska 26, Kraków",50.065,19.9383333,5,stop_191_7739,,Teatr Bagatela,50.063755,19.932586,433,,
ChIJf_fJ3A1bFkcReBPkLXMdbhs,La Grande Mamma,"Rynek Główny 26, Kraków",50.0612259,19.9355602,1,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,272,,
ChIJf_fJ3A1bFkcReBPkLXMdbhs,La Grande Mamma,"Rynek Główny 26, Kraków",50.0612259,19.9355602,2,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,273,,
ChIJf_fJ3A1bFkcReBPkLXMdbhs,La Grande Mamma,"Rynek Główny 26, Kraków",50.0612259,19.9355602,3,stop_219_32239,822-03,Filharmonia,50.05917,19.9331,288,,
ChIJf_fJ3A1bFkcReBPkLXMdbhs,La Grande Mamma,"Rynek Główny 26, Kraków",50.0612259,19.9355602,4,stop_191_7719,,Teatr Bagatela,50.0631,19.932648,294,,
ChIJf_fJ3A1bFkcReBPkLXMdbhs,La Grande Mamma,"Rynek Główny 26, Kraków",50.0612259,19.9355602,5,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,302,,
ChIJnz4y_GpbFkcRO50ZS044QoY,La Habana,"Miodowa 22, Kraków",50.0528621,19.9439988,1,stop_224_35939,819-03,Stradom,50.052258,19.942061,154,,
ChIJnz4y_GpbFkcRO50ZS044QoY,La Habana,"Miodowa 22, Kraków",50.0528621,19.9439988,2,stop_224_35929,819-02,Stradom,50.052086,19.941166,220,,
ChIJnz4y_GpbFkcRO50ZS044QoY,La Habana,"Miodowa 22, Kraków",50.0528621,19.9439988,3,stop_224_35919,819-01,Stradom,50.05148,19.941337,244,,
ChIJnz4y_GpbFkcRO50ZS044QoY,La Habana,"Miodowa 22, Kraków",50.0528621,19.9439988,4,stop_224_35949,819-04,Stradom,50.050842,19.942415,251,,
ChIJnz4y_GpbFkcRO50ZS044QoY,La Habana,"Miodowa 22, Kraków",50.0528621,19.9439988,5,stop_227_36219,815-01,Miodowa,50.053886,19.948108,315,,
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,"Osiedle Jagiellońskie 7A, Kraków",50.08953450000001,20.023451,1,stop_329_253919,162-01,Rondo Hipokratesa,50.090025,20.021395,156,,
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,"Osiedle Jagiellońskie 7A, Kraków",50.08953450000001,20.023451,2,stop_329_253929,162-02,Rondo Hipokratesa,50.090094,20.021355,162,,
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,"Osiedle Jagiellońskie 7A, Kraków",50.08953450000001,20.023451,3,stop_243_39219,135-01,DH Wanda,50.084477,20.020671,596,,
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,"Osiedle Jagiellońskie 7A, Kraków",50.08953450000001,20.023451,4,stop_243_39229,135-02,DH Wanda,50.084432,20.020689,601,,
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,"Osiedle Jagiellońskie 7A, Kraków",50.08953450000001,20.023451,5,stop_242_38819,161-01,Dunikowskiego,50.092201,20.016038,606,,
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,"Gołębia 6, Kraków",50.0603584,19.9353648,1,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,182,,
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,"Gołębia 6, Kraków",50.0603584,19.9353648,2,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,206,,
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,"Gołębia 6, Kraków",50.0603584,19.9353648,3,stop_219_32239,822-03,Filharmonia,50.05917,19.9331,209,,
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,"Gołębia 6, Kraków",50.0603584,19.9353648,4,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,247,,
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,"Gołębia 6, Kraków",50.0603584,19.9353648,5,stop_219_32229,822-02,Filharmonia,50.058666,19.933001,253,,
ChIJqT7T6dNbFkcRUyp4HJfIqQQ,Layla Restaurant & Lounge Bar,"Józefa Dietla 91, Kraków",50.0563756,19.9459509,1,stop_223_35829,807-02,Starowiślna,50.05689,19.945029,87,,
ChIJqT7T6dNbFkcRUyp4HJfIqQQ,Layla Restaurant & Lounge Bar,"Józefa Dietla 91, Kraków",50.0563756,19.9459509,2,stop_223_35839,807-03,Starowiślna,50.057227,19.946086,95,,
ChIJqT7T6dNbFkcRUyp4HJfIqQQ,Layla Restaurant & Lounge Bar,"Józefa Dietla 91, Kraków",50.0563756,19.9459509,3,stop_223_35849,807-04,Starowiślna,50.057262,19.946032,99,,
ChIJqT7T6dNbFkcRUyp4HJfIqQQ,Layla Restaurant & Lounge Bar,"Józefa Dietla 91, Kraków",50.0563756,19.9459509,4,stop_223_35819,807-01,Starowiślna,50.05731,19.94455,144,,
ChIJqT7T6dNbFkcRUyp4HJfIqQQ,Layla Restaurant & Lounge Bar,"Józefa Dietla 91, Kraków",50.0563756,19.9459509,5,stop_227_36219,815-01,Miodowa,50.053886,19.948108,317,,
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,"plac Nowy 9, Kraków",50.05191629999999,19.9445152,1,stop_224_35939,819-03,Stradom,50.052258,19.942061,179,,
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,"plac Nowy 9, Kraków",50.05191629999999,19.9445152,2,stop_224_35949,819-04,Stradom,50.050842,19.942415,192,,
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,"plac Nowy 9, Kraków",50.05191629999999,19.9445152,3,stop_224_35919,819-01,Stradom,50.05148,19.941337,232,,
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,"plac Nowy 9, Kraków",50.05191629999999,19.9445152,4,stop_224_35929,819-02,Stradom,50.052086,19.941166,240,,
ChIJFwWIW2pbFkcRAzXHAn8_PRE,Le Scandale,"plac Nowy 9, Kraków",50.05191629999999,19.9445152,5,stop_227_36219,815-01,Miodowa,50.053886,19.948108,337,,
ChIJB99IaABbFkcRHGpE1GNFdm8,Lesu Wine & Dine,"Miodowa 33, Kraków",50.05308609999999,19.9464111,1,stop_227_36219,815-01,Miodowa,50.053886,19.948108,150,,
ChIJB99IaABbFkcRHGpE1GNFdm8,Lesu Wine & Dine,"Miodowa 33, Kraków",50.05308609999999,19.9464111,2,stop_227_36229,815-02,Miodowa,50.05321,19.9489,178,,
ChIJB99IaABbFkcRHGpE1GNFdm8,Lesu Wine & Dine,"Miodowa 33, Kraków",50.05308609999999,19.9464111,3,stop_224_35939,819-03,Stradom,50.052258,19.942061,324,,
ChIJB99IaABbFkcRHGpE1GNFdm8,Lesu Wine & Dine,"Miodowa 33, Kraków",50.05308609999999,19.9464111,4,stop_1103_347129,816-02,św. Wawrzyńca,50.051415,19.950829,366,,
ChIJB99IaABbFkcRHGpE1GNFdm8,Lesu Wine & Dine,"Miodowa 33, Kraków",50.05308609999999,19.9464111,5,stop_224_35949,819-04,Stradom,50.050842,19.942415,379,,
ChIJDfyB9BJbFkcR7Z60FXB6qjU,Let's Sing Karaoke Bar,"Grodzka 34, Kraków",50.0585169,19.938094,1,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,68,,
ChIJDfyB9BJbFkcR7Z60FXB6qjU,Let's Sing Karaoke Bar,"Grodzka 34, Kraków",50.0585169,19.938094,2,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,79,,
ChIJDfyB9BJbFkcR7Z60FXB6qjU,Let's Sing Karaoke Bar,"Grodzka 34, Kraków",50.0585169,19.938094,3,stop_1102_347029,817-02,św. Gertrudy,50.058486,19.940838,196,,
ChIJDfyB9BJbFkcR7Z60FXB6qjU,Let's Sing Karaoke Bar,"Grodzka 34, Kraków",50.0585169,19.938094,4,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,207,,
ChIJDfyB9BJbFkcR7Z60FXB6qjU,Let's Sing Karaoke Bar,"Grodzka 34, Kraków",50.0585169,19.938094,5,stop_222_35739,806-03,Poczta Główna,50.059339,19.941821,281,,
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,"Zwierzyniecka 27, Kraków",50.056932,19.9296702,1,stop_216_31919,823-01,Jubilat,50.055498,19.928109,195,,
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,"Zwierzyniecka 27, Kraków",50.056932,19.9296702,2,stop_216_31929,823-02,Jubilat,50.054999,19.927052,285,,
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,"Zwierzyniecka 27, Kraków",50.056932,19.9296702,3,stop_219_32229,822-02,Filharmonia,50.058666,19.933001,306,,
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,"Zwierzyniecka 27, Kraków",50.056932,19.9296702,4,stop_219_32239,822-03,Filharmonia,50.05917,19.9331,349,,
ChIJ0WYiv4dbFkcRUTvczezKWCY,Liberty Kraków Bistro Cafe & Bar,"Zwierzyniecka 27, Kraków",50.056932,19.9296702,5,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,380,,
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,"Kanonicza 1, Kraków",50.05752469999999,19.9373289,1,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,177,,
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,"Kanonicza 1, Kraków",50.05752469999999,19.9373289,2,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,189,,
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,"Kanonicza 1, Kraków",50.05752469999999,19.9373289,3,stop_1102_347029,817-02,św. Gertrudy,50.058486,19.940838,272,,
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,"Kanonicza 1, Kraków",50.05752469999999,19.9373289,4,stop_1102_347019,817-01,św. Gertrudy,50.058627,19.940988,289,,
ChIJW73jwBJbFkcRsnft_BjTkzs,Library/cafe,"Kanonicza 1, Kraków",50.05752469999999,19.9373289,5,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,298,,
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,"Sławkowska 23, Kraków",50.06489690000001,19.9385449,1,stop_568_303229,833-02,Stary Kleparz,50.066234,19.938562,149,,
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,"Sławkowska 23, Kraków",50.06489690000001,19.9385449,2,stop_568_303219,833-01,Stary Kleparz,50.066314,19.939721,179,,
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,"Sławkowska 23, Kraków",50.06489690000001,19.9385449,3,stop_568_303239,833-03,Stary Kleparz,50.06666,19.93895,198,,
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,"Sławkowska 23, Kraków",50.06489690000001,19.9385449,4,stop_191_7729,,Teatr Bagatela,50.063806,19.933366,389,,
ChIJG7aJxw9bFkcRokn3BKFAttQ,Lindo Bar,"Sławkowska 23, Kraków",50.06489690000001,19.9385449,5,stop_852_324229,801-02,Teatr Słowackiego,50.064792,19.944409,419,,
ChIJH6u7_FdbFkcRkziZfV97V8Q,Lipowa 1,"Lipowa 4D, Kraków",50.0477909,19.9604569,1,stop_321_115429,619-02,Zabłocie,50.049951,19.964216,360,,
ChIJH6u7_FdbFkcRkziZfV97V8Q,Lipowa 1,"Lipowa 4D, Kraków",50.0477909,19.9604569,2,stop_321_115419,619-01,Zabłocie,50.0497,19.965148,397,,
ChIJH6u7_FdbFkcRkziZfV97V8Q,Lipowa 1,"Lipowa 4D, Kraków",50.0477909,19.9604569,3,stop_278_57029,640-02,Plac Bohaterów Getta,50.046716,19.9551,401,,
ChIJH6u7_FdbFkcRkziZfV97V8Q,Lipowa 1,"Lipowa 4D, Kraków",50.0477909,19.9604569,4,stop_278_57019,640-01,Plac Bohaterów Getta,50.046605,19.955028,409,,
ChIJH6u7_FdbFkcRkziZfV97V8Q,Lipowa 1,"Lipowa 4D, Kraków",50.0477909,19.9604569,5,stop_338_56929,641-02,Limanowskiego,50.045,19.955911,449,,
ChIJ4xDnEqNbFkcRwoL3QD8x15s,Little Britain Café & Bar,"Bracka 6, Kraków",50.0601897,19.93634630000001,1,stop_325_136029,821-02,Plac Wszystkich Świętych,50.059113,19.937497,145,,
ChIJ4xDnEqNbFkcRwoL3QD8x15s,Little Britain Café & Bar,"Bracka 6, Kraków",50.0601897,19.93634630000001,2,stop_325_136019,821-01,Plac Wszystkich Świętych,50.05912,19.93824,180,,
ChIJ4xDnEqNbFkcRwoL3QD8x15s,Little Britain Café & Bar,"Bracka 6, Kraków",50.0601897,19.93634630000001,3,stop_219_32219,822-01,Filharmonia,50.05903,19.93387,219,,
ChIJ4xDnEqNbFkcRwoL3QD8x15s,Little Britain Café & Bar,"Bracka 6, Kraków",50.0601897,19.93634630000001,4,stop_219_32239,822-03,Filharmonia,50.05917,19.9331,258,,
