place_id,name,lat,lon,vicinity
ChIJ263I1YlbFkcRlRG1HzHsKMg,McQueen-Dog,50.02393189999999,19.9102461,"Zachodnia 1a, Kraków"
ChIJLXCUx0hbFkcRZQtK-OGmfXU,Krakó Slow Wines,50.04746160000001,19.9629766,"Lipowa 6F, Kraków"
ChIJN9efIMpbFkcRPgxWRLJ8Kl0,"Wine, Ham&Cheese EXPERIENCE Sklep z winem / Tapas bar",50.0676768,19.9411021,"Rynek Kleparski 20/16, Kraków"
ChIJmSo57R1bFkcRe1WmwCrCJkM,Restauracja A'Bracciate Pasta & Wine,50.0463746,19.9269482,"Mieszczańska 10, Władysława Mitkowskiego 6, Kraków"
ChIJ1_VaOzFbFkcRE0ClXR59q-g,Bar Nowy Kleparz,50.07251749999999,19.9351874,"Długa 80, Kraków"
ChIJvw-4TQRFFkcRyfhp9xZ7osU,Stołówka przy SP 89,50.09999130000001,20.0186538,"34a, Kraków"
ChIJrSH_uA9bFkcRa1QoV9f9lHk,Cyrano wine bar,50.065,19.9383333,"Sławkowska 26, Kraków"
ChIJn7dFeW5bFkcRph9XAXaimQs,Barka Arkadia,50.05126629999999,19.9341207,"bulwar Czerwieński 172, Kraków"
ChIJyyQzLhBbFkcRT1JpiIgtwDY,Dobry Kumpel,50.064182,19.94107199999999,"Floriańska 47, Kraków"
ChIJa0L6N4JbFkcRUOqyaFdhOFw,Sangam India,50.0641359,19.932999,"Sangam India, Karmelicka 7, Kraków"
ChIJDT__6N5bFkcRREqhqi30nxM,Shot Bar BANG BANG,50.0529966,19.9461687,"Miodowa 31, Kraków"
ChIJiaJHWTpbFkcRvfyXqy2RM10,Miriam U.K.M.,50.0446411,19.9700985,"Powstańców Wielkopolskich 23, Kraków"
ChIJqdmGGABbFkcRBNb2MYHk_vE,Cerveza,50.0665947,19.9763447,"Kosynierów 5, Kraków"
ChIJdzuJZ7JbFkcRC2avTirAvK4,Skwer Bar,50.0525186,19.944706,"Estery 1, Kraków"
ChIJeX8hzMZcFkcR-W_4Y5yPx9E,Piwiarnia,50.0119889,19.9262803,"Orzechowa 3, Kraków"
ChIJiaD7fwBdFkcRS0WOYib7tDw,Łysols,50.0095458,19.9476338,"Franciszka Bujaka 12A, Kraków"
ChIJ72qMLhBbFkcRqkjUYJ_1j0M,Staropolskie Trunki,50.06336289999999,19.9398344,"Floriańska 20, Kraków"
ChIJAe_zQVVbFkcRDxVhpPZ4h9I,GALAXY HOOKAH KRAKÓW,50.046423,19.9556353,"Lwowska 2, Kraków"
ChIJ-Wyb8I1bFkcRU6jSzGKi58w,Flomaro – Sery Premium i Delikatesy (Kraków),50.0633841,19.9300872,"Flomaro Deli & Wine, Krupnicza 14, Kraków"
ChIJDbfSdTBFFkcRsdtBtkV17aA,Avionetka Garden,50.0756763,20.01072779999999,"Osiedle 2 Pułku Lotniczego 51, Kraków"
ChIJB1bnIA5bFkcRpZQH81QYa4U,Boccanera | Ristorante Pizzeria,50.0630039,19.9389621,"Świętego Tomasza 15, Kraków"
ChIJm3vv9ABbFkcRpe-_IpTolLc,Platformer,50.0495475,19.9593737,"Zabłocie 19A/LU4, Kraków"
ChIJoe68lQ1bFkcR3SBmlDEUcvY,Apartamenty Gołębia 3,50.0604502,19.9354077,"Gołębia 3, Kraków"
ChIJMwmwBgBbFkcRAVHU63LGTww,Dancing bar Kaprys',50.0641486,19.9405772,"Floriańska 32, Kraków"
ChIJC9-qc25bFkcRuvGBYjGhAms,Anna KOROLKO,50.0543574,19.9247099,"Tadeusza Kościuszki 19, Kraków"
ChIJ31Ou4K1bFkcRWUSpvEqdJUg,GMT - Georgian Wine&Art Gallery I 18+,50.07602800000001,19.918433,"Bytomska 23, Kraków"
ChIJqSsPv4pFFkcRoNfoHhyXu7I,Bistro Przystań,50.0928613,20.0202334,"Szpital, Rydygiera, Kraków"
ChIJyyQzLhBbFkcRPKHUoN5cUww,Stodoła,50.06407919999999,19.9413146,"Floriańska 47, Kraków"
ChIJk04MWBJbFkcRQeD9fIXQoSs,Empire Of Cocktails,50.051775,19.943121,"Bożego Ciała 5, Kraków"
ChIJSSXvDN1bFkcREHQXwdbUIxI,Pijana Wisnia,50.0597436,19.9378455,"Grodzka 10, Kraków"
ChIJHe80CwBbFkcRUkGYQqJkEFg,TRIBE TABLE,50.06638199999999,19.9442169,"Stanisława Worcella 8, Kraków"
ChIJncssflFaFkcR6Q3Du-hGhi4,FHU PROMIL Dzień A.,50.0849392,19.9272529,"Rusznikarska 4A, Kraków"
ChIJYaYEdxFbFkcRUTjr__NcsUg,Black Gallery Pub,50.0615746,19.9424474,"Mikołajska 24, Kraków"
ChIJfXfzxDdbFkcRceBBbVKB1M8,Gate of India,50.05333460000001,19.9398164,"Stradomska 11, Kraków"
ChIJZYL7_AZbFkcRbvSaD64wXXw,Filini Restaurant & Bar,50.06739229999999,19.9575523,"Aleksandra Lubomirskiego 16, Kraków"
ChIJSzYyGvhbFkcRmckrM_x2g1s,MiMi Food & Bar,50.04915500000001,19.943303,"Krakowska 36, Kraków"
ChIJVRXd3g1bFkcR3YhJENxffY8,Harris Piano Jazz Bar,50.061725,19.935568,"Rynek Główny 28, Kraków"
ChIJy5YtdGpbFkcRj_mYfiaWIpI,Moment Resto Bar,50.0510069,19.9459008,"Estery 22, Kraków"
ChIJkxB8tw9bFkcRCucVEcC7wsc,Domowe Przysmaki,50.06470909999999,19.9381645,"Sławkowska 24A, Kraków"
ChIJbSDKDBBFFkcRHCEyKBIdCqE,Hotel Centrum,50.07048260000001,20.0396722,"os.Centrum E12, Osiedle Centrum E 12, Kraków"
ChIJtdy-hOZbFkcRjUrk9zYJFxE,Vouge Bar,50.0604503,19.9390808,"pasaż Bielaka 31/043, Kraków"
ChIJZ7rVnpdbFkcRZ9rBtZaB-IA,Shadow Resto & Bar | Kazimierz |,50.0551055,19.946549,"Starowiślna 41, Kraków"
ChIJ9-baNwBbFkcRWFh83XtlSHI,Pierogi to tu,50.0555024,19.938431,"Grodzka, Kraków"
ChIJrfJuQpxbFkcRRhTGMr-vWos,Creative Gastronomy,50.0497183,19.9635934,"Zabłocie 35/1, Kraków"
ChIJ613uwp9bFkcRe7STFRj_ks4,Premium Kebab,50.072669,19.9361149,"Długa 69, Kraków"
ChIJ0bFZ3ktFFkcROAhfyIAKOEI,Bar na Rogu,50.08909569999999,20.014702,"Osiedle Kalinowe 4, Kraków"
ChIJU46euA9bFkcR56sqRhyimnc,Bar Akropol,50.0650069,19.938599,"#15-07 The Metropolis Tower 2, wikipedia"
ChIJn1gLlAdbFkcRgZHD3kc1qO4,Restauracja Po Krakosku,50.0484066,19.9446114,"plac Wolnica 12, Kraków"
ChIJdwdtixpbFkcRF0zInHIm8Z8,WINA.PL & more ... (shop and winebar),50.0667542,19.9455671,"Pawia 5, Kraków"
ChIJR2N-uvtbFkcRJtmUfu_mkR0,SZUM wine bar cafe,50.0584692,19.9231271,"Aleja Marszałka Ferdynanda Focha 1, Kraków"
ChIJgw7yfwBbFkcR4vfQk7EH4k0,Gallery Bar,50.0506236,19.9451049,"Józefa 11, Kraków"
ChIJa4ysC0JbFkcRpy502l_XiVE,BaraWino,50.0483,19.9449917,"Mostowa 1, Kraków"
ChIJ6XvwD3dbFkcRF1sIl57YFCg,Woosabi Kraków,50.05007469999999,19.9482037,"Św. Wawrzyńca 19, Kraków"
ChIJTSWgHA5FFkcR8ZG8hsgdHbQ,Hubertus Pub,50.073789,20.044596,"Osiedle Hutnicze 2, Kraków"
ChIJvSyn8klbFkcRfB_DVMna3ao,Yoru | Cocktail Bar,50.0533551,19.9467518,"Miodowa 32/2, Kraków"
ChIJn6OS8DhbFkcRlEMAnNcHAvk,Crazy Pig Kraków,50.0513095,19.9465249,"Kupa 24/2, Kraków"
ChIJj2ndZZpbFkcRvOQR6bv5G6A,Opus Lounge Bar,50.0567763,19.928376,"plac Kossaka 6, Kraków"
ChIJmQgaY2pbFkcRBuM5IisgNv0,Omerta,50.0521894,19.94570019999999,"Kupa 3, Kraków"
ChIJ7b4ZlhBbFkcRwPYvfxBWemw,BARMANI SP. Z O.O.,50.06447900000001,19.9462482,"Lubicz 5, Kraków"
ChIJa-rFJfNbFkcRkPBST6Qq1yY,GINA Social Club,50.06041369999999,19.9363711,"Bracka 4, Kraków"
ChIJ3YerAB9DFkcRGFm9e5nmY_o,Kebab Szama,50.015936,20.0244239,"Barbary 3, Kraków"
ChIJU1HGgxFbFkcRMKDqHC-JE8c,English Football Club,50.061267,19.9414235,"Mikołajska 5, Kraków"
ChIJj_ejLABbFkcRSKNZqGnpihs,barbara la gnucca,50.06465009999999,19.9449799,Kraków
ChIJLz9MRlJbFkcRaMvKYMQJNCc,William Rabbit & Co - speakeasy bar,50.0515686,19.9435806,"Bożego Ciała 12 ½, Kraków"
ChIJfd_9CwBFFkcRrod4iOCm_nU,Dworcowapub,50.03370539999999,19.972879,"Dworcowa, Kraków"
ChIJdaiq-g3fD0MRtruX20mlADE,Nasza Rzeka RestoBar & Events,50.05471259999999,19.9318036,"bulwar Czerwieński, Kraków"
ChIJhSZn2q9bFkcR8rgRqliF_1E,Królewski Bar,50.0729289,19.9147809,"Królewska 88, Kraków"
ChIJh-jSjtZbFkcRM-vvXJcp52Y,Dzikie Wino Na Kleparzu,50.0678157,19.9416232,"Rynek Kleparski 20, Kraków"
ChIJeZWwHK5bFkcRaJg4CsI2YQo,Plac Nowy 1 Terrace,50.0509157,19.9454574,"Józefa 24, Kraków"
ChIJDbtC2RRbFkcRGnGXkeI8xy8,Blue XL,50.0557756,19.9455035,"Józefa Dietla 85, Kraków"
ChIJeUUM1Q1bFkcRDYfvW2r-0Dc,Teatro Cubano,50.0620795,19.9346943,"Jagiellońska 10, Kraków"
ChIJO4VxpxFbFkcR-t37mOwRT-k,Moo Moo Steak & Burger Club,50.0622049,19.9426018,"Świętego Krzyża 15, Kraków"
ChIJFctE3xFbFkcR681ABM8ayCQ,Camelot Cafe,50.0630347,19.9390993,"Świętego Tomasza 17, Kraków"
ChIJI3qBRNFbFkcR5F1u7J11y9Q,Zapiekanki Zawstydzają Obwarzanka,50.0815943,19.8819126,"Balicka 18, Kraków"
ChIJq-LA3QZbFkcRkCHvmcut2gA,RUMOUR Cocktail Bar,50.0651536,19.9390299,"Pijarska 9, Kraków"
ChIJFRXc2A1bFkcRRRsCXLrOmTA,Krawat,50.0618696,19.9357173,"Rynek Główny 29, Kraków"
ChIJZVs7EQBbFkcRPXUVxkB9hLc,ShotBar Kajtek,50.0630518,19.9333916,"Szewska 26, Kraków-Śródmieście"
ChIJbZnXdy5bFkcRnSBsuQTy-84,Molam Thai,50.06487309999999,19.9276611,"Rajska 3/4, Kraków"
ChIJA0yPqThbFkcR9qhyHbSNKbU,Feel The Chill,50.0539127,19.9551893,"Podgórska 34, Kraków"
ChIJz6KRkUZFFkcROeXNyoB_LDM,Restauracja Grenier,50.03957459999999,19.985115,"Seweryna Goszczyńskiego 3, Kraków"
ChIJ6Wknww1bFkcRDdCWbQlmF6g,Sphinx restauracja Rynek Główny,50.0611629,19.9358101,"Rynek Główny 25, Kraków"
ChIJ-9nH90VFFkcRjEFSPBFHe5o,Lam Hong Kuchnia Wietnamska Restauracja Wietnamska,50.08953450000001,20.023451,"Osiedle Jagiellońskie 7A, Kraków"
ChIJT5PiuCdbFkcR29E4iTQgQfo,Vpub,50.0579103,19.9440374,"Starowiślna 12, Kraków"
ChIJZTJEzXZbFkcRgowSNpC1-H8,Cosmic Games Pub,50.0662167,19.9300595,"Karmelicka 27, Kraków"
ChIJmeuhGZlbFkcRP9g38SRT4vs,Bar Smok Kraków,50.0654263,19.9453635,"Pawia 3, Kraków"
ChIJa40KDahbFkcRwUT_HGWxeSY,Bococa Bistro,50.0697444,19.9260306,"Bococa Bistro, plac Inwalidów 7, Kraków"
ChIJAefE3zpbFkcROu9rfU03rz8,Pub nalefka [na'lɛfka],50.06491219999999,19.9386428,"Sławkowska 23, Kraków"
ChIJw1ZHFQxbFkcR5cYS3ZCGDJE,Stary Port Bar,50.0612305,19.931776,"Straszewskiego 27, Wejście od Jabłonowskich, Kraków"
ChIJ7S8a9INbFkcREycjCOIt9Dc,Bom Dia Fábrica de pastéis de nata,50.0648462,19.938479,"Sławkowska 21, Kraków"
ChIJ5WBqYN9bFkcRF163wcpCGeg,DutchPoint Kraków,50.0637822,19.9328255,"Karmelicka 3, Kraków"
ChIJl_Nvy8BbFkcROArmqJKmkFc,NOTO wine bar | Kraków Kazimierz,50.05119269999999,19.9429709,"Beera Meiselsa 14, Kraków"
ChIJ5aF-XgBbFkcRn_ib2scOzKc,Zapiekanka tradycyjna z pieca,50.0685688,19.949517,"Bosacka, Kraków"
ChIJR4KVBjtbFkcRVgktaP4sp8s,Tawerna La Capitana,50.067133,19.9500491,"Topolowa 3, Kraków"
ChIJm19_MhJbFkcR6xqSZRnfc78,Katanè,50.06034289999999,19.9409579,"Sienna 17, Kraków"
ChIJ9_PqqmtbFkcRKgP894Ch5J0,Oliwa Pub,50.05248580000001,19.9435117,"Miodowa 14, Kraków"
ChIJfQo_Lb5bFkcRaQkLeeIqSOM,The Trust,50.0487989,19.9423289,"Węgłowa 3, Kraków"
ChIJP9T7E0NbFkcRd2UKLtZgEXk,Monkey Business,50.0452299,19.9478974,"Kazimierza Brodzińskiego 3, Kraków"
ChIJR4mO97pbFkcR8FAaHdF9Ios,Nat Bistro,50.04930170000001,19.9432407,"Krakowska 34, Kraków"
ChIJ_9tOiWhFFkcRd3pc4Iuh8Kg,Kuchenka,50.08968609999999,20.0441698,"Kornela Makuszyńskiego 22, Kraków"
ChIJKTU6u69bFkcRlajlD0POhPs,Lunch Bar i Pizzeria Wolański,50.0724212,19.9167244,"Królewska 84, Kraków"
ChIJG4OGkqtbFkcRzbXj6GIuUsQ,Kawiarnia Święty Spokój,50.0387041,19.9638297,"Ludowa 6, Kraków"
ChIJdU1xM0hDFkcRAbBCUuHu_PQ,Kawiarnia Ewa,50.0102124,19.9615815,"Turniejowa 65, Kraków"
ChIJeXaH8XBbFkcRGzBD2ivHwW4,DymNo,50.0543574,19.9247099,"Tadeusza Kościuszki 19, Kraków"
ChIJg06CyyJbFkcRiMHuplKJPqo,U Edka - Zapiekanki w stylu PRL,50.0481711,19.9457747,"Mostowa 4, Kraków"
ChIJ6X_5BIdbFkcRD1bHuR4rK2k,Moti Wine Bar & Shop,50.06786510000001,19.9408192,"Rynek Kleparski 14, Kraków"
ChIJ71J9JdNbFkcRGpWgUEiEtPY,Momento Pizzeria,50.0471857,19.96278,"Lipowa 7, Kraków"
ChIJbyj3Yu5bFkcRJBD0in7XlAQ,Churchill's Lounge Bar,50.049485,19.9426971,"Skałeczna 1, Kraków"
ChIJM0mJW31bFkcR5qV206XM8v8,Eszeweria,50.0505691,19.9445711,"Józefa 9, Kraków"
ChIJszZHDnBDFkcRxfOMtBPmDBg,"Kawiarnia i Bistro ""Za Witrażem""",50.01255889999999,20.000072,"Wielicka 265, Kraków"
ChIJjeYFMhBbFkcRR3Fk0rlMcnQ,Greg & Tom Beer House Hostel,50.0639739,19.940887,"Floriańska 43, Kraków"
ChIJxS_GnxlbFkcRE-NTI6zGAiY,Lunch Bar TU,50.0669638,19.9518645,"Rakowicka 10, Kraków"
ChIJ2WupAMlbFkcR1DxISln808c,Ribs House / Dom Żeber,50.0640979,19.9325478,"Karmelicka 9, Kraków"
ChIJtefNuQ5bFkcR3kLvh0dzqlA,Luka Fresh,50.06374589999999,19.9322649,"Karmelicka 6, Kraków"
ChIJLbGDIwBbFkcRIixo-efPmxY,No name Cafe,50.05068279999999,19.94529679999999,"Józefa 22, Kraków"
ChIJk3-ZZwBbFkcRyqNCvPFXLuU,Petite place,50.05107830000001,19.9439504,"Józefa 12, Kraków"
ChIJQ-bFJA5bFkcRwqhVHfERbtw,"Irish pub ""Pod Papugami""",50.0637711,19.938842,"Świętego Jana 18, Kraków"
ChIJFUXdDGpbFkcR21abXzDNo6M,Bill Hickman Bar,50.05082030000001,19.9457153,"Józefa 11, Kraków"
ChIJl2OY0NJbFkcRBeloeffOmCc,Crown Piast Hotel & Park Kraków,50.08585309999999,19.8881688,"Walerego Eljasza-Radzikowskiego 109, Kraków"
ChIJC_Sq7UhFFkcRVnQ599nJlX4,SIGMA Pizza & Resto,50.08785839999999,20.0198233,"Generała Witolda Urbanowicza 23A, Kraków"
ChIJURAY0aJbFkcRZfYBLEJtt-I,Eagle Shisha Bar,50.0664729,19.929198,"Karmelicka 40, Kraków"
ChIJOxGz4xFbFkcRwtQZ8qprdmg,Restauracja The Piano Rouge,50.062256,19.9388943,"Rynek Główny 46, Kraków"
ChIJRRL0y3RbFkcRaDMBYKsqDwA,OFFKIJÓWKLUB,50.05827170000001,19.9249545,"Aleja Zygmunta Krasińskiego 34, Kraków"
ChIJ8f4YlmxbFkcRW1mJQ24Dmjk,Pod Wawelem Kompania Kuflowa,50.054876,19.939403,"Świętej Gertrudy 26/29, Kraków"
ChIJne-tmGpbFkcRULqGJf50uhE,Once upon a time bar,50.0531819,19.9476279,"Szeroka 2, Kraków"
ChIJjyto2mpbFkcRXgnzf-fvTPs,Dolce Vita,50.0540709,19.9453753,"Berka Joselewicza 6, Kraków"
ChIJXYympQ5bFkcRi37ryZpRkkE,Club Laboratorium,50.063174,19.9323464,"Podwale 6, Kraków"
ChIJsZw8kWBbFkcR9oR2sGbAhWY,Bikershot Pub,50.0654971,19.925421,"Czarnowiejska 6, Kraków"
ChIJd1EkJs9bFkcRT5zQhvXVxk8,PANDORA. Cocktail BAR,50.06407850000001,19.9420725,"Szpitalna 36, Kraków"
ChIJsVw0d1ZbFkcRhhwihbUJjWc,Ermitaż 2 Restauracja,50.0548316,19.9446431,"Józefa Dietla 75, Kraków"
ChIJ925BLJJbFkcR6Bhe3a3S7Qs,TRIBE COCKTAIL BAR,50.0663819,19.9442506,"Stanisława Worcella 8, Kraków"
ChIJA9TTChJbFkcRZ7ral2_OHuE,Restauracja Wierzynek,50.0604074,19.9372328,"Rynek Główny 16, Kraków"
ChIJK8Rw4HhBFkcRK8XBWdw-Nrw,BAR PŁOMIEŃ,50.0760955,20.01648,"Mieczysława Medweckiego 2, Kraków"
ChIJC2ZtS8ZbFkcRauowIeaUynk,"Siedem miliardów uśmiechów, a Twój jest moim ulubionym.",50.0503751,19.9428727,"Krakowska 20, Kraków"
ChIJw_CdmQlbFkcRj4C3-gyiaZ0,Lastriko,50.0603584,19.9353648,"Gołębia 6, Kraków"
ChIJwYGhZWpbFkcRghuBoMlFCns,Komisariat,50.0515897,19.9455979,"Estery 16, Kraków"
ChIJ95sWr29bFkcR5cZIgDxUlMk,Egon 2.0 - Pub / Drink Bar,50.06987399999999,19.9182017,"Urzędnicza 26, Kraków"
ChIJbWr1r7FbFkcR1kerx1rdPtc,"""Winnica"" Specjalistyczny sklep z winem Kraków",50.07475609999999,19.9124528,"Kazimierza Wielkiego 124, Kraków"
ChIJ_3UBiL1DFkcRQBNWGYJakLk,Lumpy z Proko,50.0184024,20.0050686,"Lilli Wenedy 17, Kraków"
ChIJcy9SimZbFkcRqtsFaOQuURU,TramBar,50.0505653,19.9497436,"Dajwór 20, Kraków"
ChIJkXUI3yBbFkcRHxn79jS-ZEA,Fast Beer,50.1008667,19.9539914,"Andrzeja Zauchy 7, Kraków"
ChIJebuOxR5bFkcRFm2HjC8aTS0,BAR Kraków – kuchnia azjatycka & koktajle,50.05061199999999,19.9407668,"Augustiańska 1, Kraków"
ChIJc6W4kIBbFkcRQv1f-89b2x0,Salt & Co.,50.058517,19.9331139,"Floriana Straszewskiego 17, Kraków"
ChIJRbBkozxbFkcRXKqFjJMTxnI,Sjesta. Lunch bar,50.06300419999999,19.961028,"aleja Powstania Warszawskiego 12, Kraków"
ChIJbfiWwUhbFkcRbUiLAahmvnI,IVY Cocktail Bar & Karaoke,50.0621099,19.9419646,"Świętego Tomasza 31, Kraków"
ChIJ-SAEjRdbFkcRE_Be5gMYckQ,Dolce far niente,50.0636266,19.9260304,"Czysta 8/LU1, Kraków"
ChIJmUHbJRVbFkcRK3B05aMj4JQ,Grill Bar Mombo,50.0554984,19.9462388,"Starowiślna 35, Kraków"
ChIJ-0zQTw5bFkcRj5HIUaamG68,W Starej Kuchni Restaurant,50.0638616,19.9367491,"Świętego Tomasza 8, Kraków"
ChIJs5TaNhVbFkcRK-KRoaGNtPU,Konfederacka RestoBar,50.0499564,19.9265025,"Konfederacka 4, Kraków"
ChIJuxUNFwBbFkcRVKM3hglN8fM,Jana Kasprobitchas,50.0681907,19.9653243,"Jana Kasprowicza 15, Kraków"
ChIJLQeccwhbFkcRs2g5-A76vtc,Quest Pub,50.06808969999999,19.9289002,"Wilhelma Feldmana 4/1a, Kraków"
ChIJJUBjrUNbFkcR7vDly4NKGo0,Barka Basia,50.04759079999999,19.9489725,"Bulwar Kurlandzki, Kraków"
ChIJsXak9A5bFkcRWRPgrFvYC2w,Charlotte,50.063454,19.9350829,"plac Szczepański 2, Kraków"
ChIJKaZe3UdbFkcRmz_RZLQ3uTg,Słodko i czule,50.06955589999999,19.9235858,"Juliusza Lea 5A, Kraków"
ChIJXQGnIGpbFkcRcnE3MCwue74,Cafe Bar No4,50.07681119999999,19.9057854,"Bartosza Głowackiego 4, Kraków"
ChIJY8umEWNbFkcRuNtZn7rvFIc,NOCE KRK,50.0510793,19.9495699,"Dajwór 14/16, Kraków"
ChIJxziN8g5bFkcRki8S_-gP1S0,The Legends | Music Club,50.06350209999999,19.9348632,"plac Szczepański 3, Kraków"
ChIJG-ZWdKVbFkcRc7lsrgOvvY8,Sinatras Bar - Live Music & Cocktail Bar,50.06281250000001,19.9339109,"Szewska 22, Kraków"
ChIJ4wsDvg1bFkcR2cGYXRF44JA,Gospoda Koko,50.060353,19.9352033,"Gołębia 8, Kraków"
ChIJv2EfzGtbFkcRBRGJpsifWfk,Teatr Cabaret,50.05103,19.9420916,"Krakowska 5, Kraków"
ChIJ8UjsYbpbFkcRrgGNYFg9vu8,Easy Cafe,50.0651242,19.9607193,"Przy Rondzie 2, Kraków"
ChIJ2czkXRJbFkcRwXh6KZoFqMA,Rzeźnia - Ribs on fire - Stare Miasto,50.0593249,19.93831269999999,"plac Dominikański 2, Kraków"
ChIJN9gUQ2pbFkcRC6_kiZbyTNQ,Plac Nowy 1 | Restaurant & Cocktail Bar,50.05141829999999,19.9454059,"plac Nowy 1, Kraków"
ChIJRSG3jhBbFkcRYXZ8U7fZxqY,Jazz Rock Cafe,50.0639241,19.9373782,"Sławkowska 12, Kraków"
ChIJHVnCmHFbFkcRbWQWyZpKMKM,Wino i Miód Winiarnia i Sklep,50.0515931,19.9273516,"Rynek Dębnicki 13, Kraków"
ChIJhwEsTL1bFkcRD8rzpDONyRw,Alkoparty.pl - Hurtownia Alkoholu,50.0784371,19.8773437,"Samuela Bogumiła Lindego 1/1, Kraków"
ChIJH1D9EAhbFkcRQOLQmfnuqiU,Aleksander's Chocolate. Bar,50.0677669,19.927727,"Karmelicka 56, Kraków"
ChIJe3_AdwBbFkcRsHXsFiz5EhQ,Krakow,50.061417,19.94079,"Mały Rynek 1, Kraków"
ChIJwXO-2QlbFkcRCmArZiIoxNM,Tawerna Winne Grono,50.0658612,19.9254355,"Czarnowiejska 23, Kraków"
ChIJ6zEDq4hbFkcRKr9qHr7IRZM,Salute! Bar Zabłocie,50.0480128,19.9641548,"Tadeusza Romanowicza 4, Kraków"
ChIJ1zaa4utbFkcRX0DhH3CLVdM,Fala Kraków Restauracja,50.04596569999999,19.9337586,"Marii Konopnickiej 29, Kraków"
ChIJO_jO9whbFkcRts84FBG3nHw,Kwadrans Bistro - Karmelicka 31,50.0665066,19.9297107,"Karmelicka 31, Kraków"
ChIJLab3iqZbFkcRCqtxJ8whOcs,Trelkovsky Cafe,50.0674038,19.9199318,"Czarnowiejska 55, Kraków"
ChIJ7dUJJB9bFkcRDhXnByReGHs,Pijana Wiśnia,50.0643324,19.9408505,"Floriańska 36, Kraków"
ChIJDzChUgdbFkcR62Zt2kmq7zI,Era Lounge (18+),50.0364586,19.9416942,"Jana Zamoyskiego 79A, Kraków"
ChIJo4kgLBJbFkcRrgkMYAjJYgY,Kogel Mogel,50.0606555,19.9407871,"Sienna 12, Kraków"
ChIJ80X4oWpbFkcRjV_BERtSuMk,Sababa cocktail bar,50.05326700000001,19.9475945,"Szeroka 2, Kraków"
ChIJyZmMxDpFFkcRlOxIIuomvwI,Kebab Żarełko,50.07529279999999,20.0156857,"Mieczysława Medweckiego 7, Kraków"
